Homo sapiens	Saccharomyces cerevisiae	Candida albicans	Botrytis cinerea	Thermothielavioides terrestris	Aspergillus oryzae	Toxoplasma gondii	Plasmodium sp. gorilla clade G2	Trypanosoma brucei	Leishmania infantum	Staphylococcus aureus	Priestia aryabhattai	Streptococcus pneumoniae	Streptococcus thermophilus	Streptococcus suis	Limosilactobacillus fermentum	Enterococcus faecalis	Enterococcus faecium	Blautia wexlerae	Blautia massiliensis	Blautia sp. SC05B48	Blautia obeum	Anaerostipes hadrus	[Ruminococcus] torques	[Ruminococcus] gnavus	[Eubacterium] rectale	Anaerobutyricum hallii	Coprococcus comes	[Clostridium] scindens	Dorea longicatena	Enterocloster bolteae	Oscillospiraceae bacterium	Ruminococcus sp. SR1/5	Clostridium sp. AWRP	Clostridium neonatale	Eubacterium callanderi	Mogibacterium diversum	uncultured Clostridia bacterium	Erysipelatoclostridium ramosum	[Clostridium] innocuum	Erysipelotrichaceae bacterium 66202529	Parvimonas micra	Actinomyces graevenitzii	Schaalia odontolytica	Bifidobacterium longum	Eggerthella lenta	Collinsella aerofaciens	Escherichia coli	Klebsiella pneumoniae	Polynucleobacter sp. MG-Unter2-18	Bacteroides thetaiotaomicron	Bacteroides uniformis	Phocaeicola dorei	Phocaeicola vulgatus	Parabacteroides distasonis	Parabacteroides merdae	Tepiditoga spiralis	uncultured human fecal virus	Sellimonas intestinalis	Clostridium perfringens	Clostridiaceae bacterium Marseille-Q4149	Lactococcus lactis	Limosilactobacillus oris	Megasphaera massiliensis	Bifidobacterium adolescentis	Bifidobacterium pseudocatenulatum	Bifidobacterium bifidum	Collinsella stercoris	Bacteroides salyersiae	Listeria monocytogenes	Streptococcus lutetiensis	Streptococcus infantarius	Christensenella minuta	Streptococcus sp. HSISS1	Streptococcus equinus	Streptococcus gallolyticus	Lacticaseibacillus paracasei	Limosilactobacillus mucosae	Arachnia rubra	Methanobrevibacter smithii
Megasphaera massiliensis	-0.353625432622399	-0.0262250638123007	-0.09325218573078	-0.0668018510844585	0.0436948689529393	-0.0518509053104267	-0.175262593093157	-0.0791188021454393	-0.11150151254135	-0.124620600939995	0.149613055872884	0.136541697669408	0.231998236410638	0.187039732108911	0.671984832664056	-0.0543447983991703	0.000622970597575482	0.537917011070073	0.454193110809337	-0.046756689144681	-0.0281075346814206	0.385794174495711	-0.0175323059219609	0.661982887130231	0.20235957699337	0.330340918402001	0.689979530806878	0.562562044672556	0.691201118852609	0.67432530476282	-0.00180585886453932	0.277563092681753	-0.0501567000285894	0.19794489906557	0.528911178720648	-0.0712468567814456	0.337015471005194	0.539920626999808	0.0806885640196135	0.238710446676599	-0.054313591347629	-0.0183575832171853	-0.0630205535036303	0.0329617340335386	-0.0854865544540595	0.177263334007723	0.604521358817269	-0.0942555727711279	-0.0601220330657013	-0.0672361832211247	-0.0508063938861501	-0.0335301397516219	0.0670815703052844	-0.0795921865935954	-0.0534420285632734	-0.0766090771339046	0.120104406812864	0.285782755761536	0.129500700005579	0.683059494472939	0.130031836710897	0.648700183100074	0.422034741834781	NA	-0.0507231836257337	-0.0418363775841359	0.0139469352685384	0.182250316097213	0.550253717412612	-0.0552181388705468	0.0918904488604463	0.0967010877732574	0.516649281216126	0.675076898536838	0.119424516666237	0.198609334727007	0.279045401399875	0.0192826765149626	-0.0723069416860567	0.0166145521443534
Bifidobacterium adolescentis	0.041090388222928	-0.0810668658692674	0.137594942190258	-0.0498830728729658	-0.15185911710751	0.208568413289365	-0.140585008084389	-0.157411771427075	-0.0369438922338906	-0.0964464562541418	-0.054619435103347	-0.062078162244196	-0.0689039109617405	-0.0736784953019391	-0.063002419568895	-0.0302673841439571	0.121131770837685	0.0231013262980886	-0.0855675276157678	-0.0647976630725779	-0.0656657194786499	-0.0887210678594534	-0.0706192712472107	-0.0321350411829014	-0.00768913847400374	-0.0466296496445829	-0.0498915686859629	-0.0259510754731746	-0.038027515930717	-0.0596359643280533	0.866285348422132	-0.0533491772679025	-0.0643801490575743	-0.0747704717353374	-0.0949842242051555	0.0758198917624452	0.483136995315371	-0.0558521669692335	-0.069227383079002	-0.000710601104115885	-0.0294474753434029	0.429135386656266	-0.0476498136381917	0.145551951208439	0.027662901104537	-0.0108411763609831	0.00188982573972932	-0.0248311113793823	-0.0311302004307282	-0.135711698996898	-0.0283197938930339	-0.0325281454290337	-0.0383938231368009	0.159238910399821	0.0419973833128599	-0.0207002756203202	-0.0954618442971955	-0.0875877934772172	-0.00381279366050475	-0.043732565411722	-0.0480647702998101	0.00321176325647454	0.711464683712277	-0.0507231836257337	NA	0.771974001049342	0.418566054722639	0.0207055621950383	0.00813151802029054	-0.0427580023404645	0.1189315709838	0.0918672103456324	-0.0564787258330946	-0.031711283672082	0.0670574428810024	0.0191618257318034	0.18225754048559	0.114409807085256	-0.0306615208459002	0.127533532209913
Bifidobacterium pseudocatenulatum	0.0347909679196279	-0.0205782102048468	0.186164931495369	0.0359216820978353	-0.240755134656487	0.195430292244619	-0.0955075333504479	-0.200484185361915	0.013986208608546	-0.047045335761958	-0.059160838992112	-0.0908242015500579	-0.0227726271616003	-0.088128850492443	-0.0775794738996393	-0.040197679783543	0.631236752934305	-0.0129193718296149	-0.0832046717499597	-0.0716775913062338	-0.0734790476440324	-0.0887182004784068	-0.0801852121186309	-0.0412778911180017	-0.0244530188926224	-0.0197282492529212	-0.0463090121744864	-0.0199364513007878	-0.0331263195818231	-0.061821412538638	0.575653783245071	-0.0299571524973305	-0.071694275803409	-0.0956005105253157	-0.108182268959306	0.0626515145243076	0.236511248371753	-0.0386902525978662	-0.0822050293576556	-0.0124391825219559	0.0822422570386416	0.212700025696137	-0.0694646699204539	0.0369545090170209	0.14765268144926	-0.0198398689835537	0.0150775659012505	-0.0249775469969118	-0.0261718027895796	-0.0536106599617725	-0.0334699083574769	-0.0372402696093785	-0.0444273559867567	0.0882717666540149	0.00707045346519903	-0.00950972400779701	-0.125157177996731	-0.0810260018201748	-0.00998337146809694	0.0329629987507333	-0.0251009581321121	-0.0234879613554322	0.511150638573707	-0.0418363775841359	0.771974001049342	NA	0.808683095213884	0.0472447992315654	-0.0496877228842596	-0.0490413686676559	0.533114591571178	0.512924559055469	-0.0702672042029683	-0.0572422914543235	0.370422563756386	0.157890204297673	0.204549780519709	0.647734191181312	-0.0692745063961165	0.653092068059555
Bifidobacterium bifidum	0.00248291822268775	-0.010408920236104	0.179180589458223	0.0734497632531051	-0.185770840425757	0.25028601376597	-0.101233008332897	-0.140211701798732	-0.0393342496951547	0.0360885308602093	-0.0437696103966594	-0.0675818902769329	-0.0509771425258841	-0.0644881524954767	-0.041576924412812	-0.0326828372025245	0.901428407434995	0.0197738480365625	-0.0463039505459926	-0.0563002375136922	-0.0572015219339992	-0.0513596990814743	-0.0609077819235327	-0.0207783400175747	-0.00662700904109713	-0.000487383205476812	-0.0214769430455491	-0.00745908724606585	-0.0209027610399975	-0.0338884441064655	0.404639705773851	-0.00355607109200497	-0.0561721453399978	-0.0681807855258826	-0.0706738096883536	0.015638713133697	0.256795350161652	-0.00811864974560668	-0.0595140577799898	0.00202641161118214	0.0404021165419232	0.226204168334287	-0.0527359731818517	0.0548881932173085	0.103078139335011	-0.00739314865412585	0.0282219006416511	-0.00824160889852848	-0.0220398155805176	0.0225245136430994	-0.0300725378697205	-0.0299179484543109	-0.0330803708782945	0.0915442527460208	0.0118993598540994	0.0227552062851025	-0.0915945919011091	-0.0470330592994222	0.0147007924202716	0.0969178368633322	-0.00245905104839541	-0.0305845898467444	0.261975241366613	0.0139469352685384	0.418566054722639	0.808683095213884	NA	0.0691105229114438	-0.0346009094724286	-0.0379050921370676	0.755009968668716	0.762898599748857	-0.0395187583476981	-0.0258674438041602	0.560125045378176	0.268202993972217	0.300196765607239	0.939734210390902	-0.0603073031222344	0.944426829156859
Collinsella stercoris	-0.554008075620553	-0.194625682271256	0.285896936726936	-0.158457119127343	-0.225895142999007	-0.206932221001333	-0.30712956788869	-0.220447572701112	-0.309010117793189	-0.159549138356985	-0.0258860660516725	0.28529685623918	0.0520258438322748	0.0109646779024728	0.214311436346637	-0.0514603776529568	0.00263582285371621	0.683745100423437	0.0861261813332388	-0.0302321298210681	-6.09918319859304e-05	0.194679329356291	-0.0266443468289016	0.332540008349607	0.77800342079354	0.191511281919038	0.120423392097016	0.174019585060301	0.248695415108598	0.116448391779458	0.0184033556248825	0.335008209307405	-0.0307886619134089	0.171766273867567	0.42151526136332	0.0596947309614027	0.0666136936165479	0.349862301305119	0.193942682717543	0.815953283669485	0.273411218616833	0.0381897608962356	-0.0317143961824098	0.0220254130836853	0.353326068827866	0.78183668687778	0.150590074128403	0.0377317081507662	-0.0655612784843456	0.0270250502078042	-0.051417695326126	0.00674540867932062	0.0129491553297412	0.0118635173361654	-0.0145800526622765	-0.0242868576519443	-0.0687192986693986	0.141342694456739	0.798454459168387	0.367911912281283	0.215489286799332	0.110069730488431	0.0551869052377731	0.182250316097213	0.0207055621950383	0.0472447992315654	0.0691105229114438	NA	-0.0761599410815959	-0.054774206580386	0.496942646248401	0.483101114890094	0.749695378341507	0.115669218105696	0.647311710521212	0.778376054175867	0.734731640770126	0.0160035494469159	-0.0656224514538232	0.00986178815731199
Bacteroides salyersiae	0.0607214192858301	0.169641100755802	-0.0608570532327206	0.0471341142300133	0.163655429096728	0.0510655580098833	0.0615534332118777	0.0691199052497192	0.103215958248588	-0.0586145645230075	-0.0469285258554336	0.00215472054808684	-0.0293020543321775	-0.0487538425800157	-0.0231467637682711	-0.0428680588189714	-0.0578429492547744	-0.0637897196614781	-0.0660095571177365	-0.0639091918411205	-0.0657641015204889	-0.0154542317151642	-0.0573669383509463	-0.0199974928167683	-0.0568953090201699	0.0125954477052301	-0.00846288333022322	-0.0122801732872053	-0.0115985542174473	-0.0107227533457643	0.101435478906595	-0.0169494482190442	-0.0637181695001777	-0.0124449292824462	-0.0477571777803714	0.0653119675390814	0.0151852011554557	-0.00022402897933334	-0.0655535005234573	-0.059139072535572	-0.0745568645902004	0.000708157578664393	-0.0556763459272824	-0.0348733801003739	-0.0648090460171741	-0.0483872182917491	-0.0218802294212599	0.0545551681531432	-0.00716865671247495	0.0130932428009487	0.0975210999735429	0.121497971075285	0.291996691237032	0.0590606149884913	0.131172313505066	0.0184274529377167	0.0798004080959673	-0.0664214013414383	-0.0546786104125697	-0.0308241526521268	0.0397494626729974	0.0144801930908226	-0.00357926194136034	0.550253717412612	0.00813151802029054	-0.0496877228842596	-0.0346009094724286	-0.0761599410815959	NA	-0.0434751083684104	-0.0717264186358073	-0.0724904823709448	-0.0549092919455619	0.0022316372048954	-0.0702946972247022	-0.0787316500756854	-0.102861325577958	-0.046171404988022	-0.0699113932658097	-0.0443000171023682
Listeria monocytogenes	-0.308583603454375	-0.0913645090498546	-0.0437187256043479	-0.139754697238255	-0.153625488912286	-0.138195772033865	-0.204171708254015	-0.102531223476225	-0.183236447804797	-0.116923233745036	0.949290055390086	-0.0471791206187853	-0.115524440630699	-0.0571262329644146	-0.0429048476791224	0.999852443166767	0.21388463002564	-0.0352893284669043	-0.052540598153749	-0.0408479296295901	-0.0424722221382929	-0.0672484167925419	-0.0430437970067784	-0.0605803897594137	-0.0398866576418592	-0.0423626378561078	-0.0387092391425636	-0.0550664771707054	-0.0516100543858689	-0.0425733818857404	-0.042763149944902	-0.0594235278302997	-0.0405792846389005	-0.0605600912585034	-0.0697294064913964	-0.0329852751286759	-0.0567302234054425	-0.0615973738591466	-0.0532869305468413	-0.0413914642704556	-0.040782309545777	-0.0480224921217121	-0.0398770102735655	-0.0534502111490828	-0.0411463308788719	-0.0516502202290509	-0.04670854087165	-0.0445723877104557	-0.0313195419204386	-0.101352129494158	-0.041023663399761	-0.0268581501010809	-0.0357596143265032	-0.0503941697058155	-0.039373566552819	-0.0477641687630378	-0.0716291232287091	-0.0590599540709358	-0.0340192977162825	-0.0573368254484961	-0.0283154949514003	-0.052448181026394	0.0240078287000918	-0.0552181388705468	-0.0427580023404645	-0.0490413686676559	-0.0379050921370676	-0.054774206580386	-0.0434751083684104	NA	-0.040670078267575	-0.0424318685243262	-0.0627384866959752	-0.0455176136534212	-0.0412525112553533	-0.0419177726580984	-0.0050158872679364	0.0192634531346906	-0.0483312953054959	-0.0260600802846725
Streptococcus lutetiensis	-0.235167839012616	-0.09615813552433	0.0523559725806597	-0.0238104727868864	-0.240792785271451	0.0509431875693747	-0.191884429572091	-0.171205208232372	-0.139277533066298	-0.0369541563131579	-0.0564334732293316	0.0868958068277283	-0.077838798204239	-0.0807658640619979	-0.00598092283967864	-0.0369977856784114	0.753626199813893	0.43625128047906	-0.0742465072311699	-0.0581305629793663	-0.037088491107823	0.00975439178806769	-0.0613130674707427	0.0775550951218021	0.530764767086926	-0.0658565972991278	-0.0477199803859908	-0.0567922841484664	0.00763911978935757	-0.0529921565001839	0.0655304730785427	0.046420353084782	-0.0570369302486822	0.0365905912235501	0.143117522014023	-0.0322825969219768	0.00136217530082875	0.0485658019074782	0.0866285155420533	0.581221411527902	0.0196507414485803	0.00795662599021098	-0.0589913661946902	-0.0556278093353921	-0.00858286545720712	0.469748455352682	-0.0378920077415386	-0.0573827020797509	-0.0200631631978228	-0.0416699069347441	-0.0429612857876854	-0.042515364041319	-0.0561804728715163	-0.0299724985274064	-0.0378191895429145	-0.0280981695981603	-0.109587512771072	-0.0386595205904817	0.614205393526058	0.189567670450671	-0.0344387704848277	-0.0808665606579679	0.00655536938432093	0.0918904488604463	0.1189315709838	0.533114591571178	0.755009968668716	0.496942646248401	-0.0717264186358073	-0.040670078267575	NA	0.997079563548647	0.369371292758688	-0.0620736574431808	0.957947542175601	0.792574270570921	0.539555430539971	0.785984565761058	-0.0816123187679757	0.782408697150311
Streptococcus infantarius	-0.255098445956537	-0.084711463628378	0.0514219835381354	-0.0240242901227191	-0.210828066795889	0.0656350099010663	-0.203901142896591	-0.124728486751445	-0.154918085668311	-0.0287585906805656	-0.0550097289169631	0.128380294665678	-0.044161133443672	-0.0273194378120469	0.0138209944301169	-0.0389691245591195	0.766093471580243	0.428158445734535	-0.031287284234767	-0.00491068777983541	0.0155953400619026	0.0456755519475304	-0.00712311783537403	0.0935602786568936	0.511722930297208	-0.0568932739537054	-0.0342160396494326	-0.034716391506371	0.0204380667979066	-0.0363371569682401	0.0546863282196028	0.0642896773997478	-0.00384658704066718	0.0826997862702168	0.17522420493718	-0.0380865503765803	0.035419678156708	0.0611187650988824	0.134155893400282	0.561389653516869	0.0215144535474048	0.0529862433847438	-0.00418429385310014	-0.00133661021312408	-0.0104959565694796	0.45376241384821	-0.0281750859004477	-0.0549417329213826	-0.0238744425626461	-0.0420021981282365	-0.0472151337816053	-0.0441161884141006	-0.0574130643205278	-0.0316596070498176	-0.0404987434528621	-0.0273576779252235	-0.0629464339827235	0.00897097943173099	0.594502179316453	0.202257292425544	-0.0324281661175156	-0.0679079398857544	-0.00455953101642198	0.0967010877732574	0.0918672103456324	0.512924559055469	0.762898599748857	0.483101114890094	-0.0724904823709448	-0.0424318685243262	0.997079563548647	NA	0.368838323719647	-0.0427898248419859	0.950514239231014	0.781411803325642	0.55003524572662	0.800562614385679	-0.0303460558261713	0.796893714911536
Christensenella minuta	-0.772225238242785	-0.312348216362067	-0.0580339403463525	-0.306685643607836	-0.21041596461643	-0.266284034616848	-0.498205154352158	-0.125918570971019	-0.447607289816774	-0.249368107543366	0.103169600145971	0.274668900017918	0.227400832407191	0.316477612764182	0.671646698615604	-0.0596103983043278	-0.0672916948489729	0.925098737508841	0.519817615992223	0.122603788770052	0.161004027786734	0.547926147759432	0.145107883260056	0.778821202062971	0.815780944019343	0.412565074266838	0.589703078435053	0.588902790711297	0.668819379527937	0.592385397222551	-0.05737957188438	0.536481645952366	0.11972822894378	0.336709954118242	0.803016166668874	-0.0307693401768948	0.323896004061075	0.684381048753349	0.387407860699289	0.817779255324388	0.0552148067978306	0.0725502989001119	0.107082754213016	0.192802640525752	0.0254995406185919	0.803281352635965	0.575042225458835	0.00550155376697384	-0.0703256981700003	-0.22674206792108	-0.071908501133043	-0.0195012076900101	-0.0106748244006363	-0.0348073808174614	-0.0515180871367435	-0.0486198446620054	0.0657688588355017	0.474648417094207	0.674251092344551	0.741574638943958	0.262920334228656	0.558306791759398	0.329446881079851	0.516649281216126	-0.0564787258330946	-0.0702672042029683	-0.0395187583476981	0.749695378341507	-0.0549092919455619	-0.0627384866959752	0.369371292758688	0.368838323719647	NA	0.580804314424916	0.509090376018806	0.740425925348869	0.703241333167448	-0.055485351426748	0.0671269415456884	-0.0644346476761089
Streptococcus sp. HSISS1	-0.534590950785084	-0.2117297523558	-0.0516388594517591	-0.208340943512318	-0.123321358506821	-0.149840306101953	-0.34912302325395	-0.0770037297957005	-0.303803202539221	-0.166126490140911	0.261303070000337	0.158502210162673	0.409709450799624	0.477938086937833	0.988094296467826	-0.0450346665529161	-0.0502308658679359	0.629767623648896	0.793495168544478	0.124449324861456	0.141225569975488	0.69508232880254	0.160047023620589	0.928507253970764	0.0608878994349245	0.513239336319028	0.978517665431795	0.864075818314012	0.973038742398169	0.99443372047719	0.0151902282639517	0.468946963429914	0.11850353013897	0.301406455525299	0.766040550107705	0.0101146852890645	0.59767870935437	0.785627733041585	0.213521735999593	0.115009669829365	-0.00116767212186137	0.128285393757252	0.098061208924805	0.252926734955566	-0.0261873329720342	0.09543070811307	0.918590875677561	0.00617798183552017	-0.0604407788754808	-0.169298349712027	-0.0456273815833159	0.0218470813679053	0.0237407051908148	-0.0468106031770566	-0.00353552446058464	-0.0719547567315888	0.141836203617673	0.568128510674151	-0.0366735994369856	0.931051137349038	0.180456599935283	0.974141844076265	0.664080361206907	0.675076898536838	-0.031711283672082	-0.0572422914543235	-0.0258674438041602	0.115669218105696	0.0022316372048954	-0.0455176136534212	-0.0620736574431808	-0.0427898248419859	0.580804314424916	NA	-0.0511046284368796	0.0631181313455122	0.35702915579782	-0.0390959585891274	0.0834929424457483	-0.0447352734680755
Streptococcus equinus	-0.325866916893352	-0.148554340657075	0.0188365068210812	-0.0845900166080615	-0.236754725389066	-0.0227604742165404	-0.244988878397483	-0.175929194624865	-0.200921173400916	-0.0757169724199589	-0.0569555660035373	0.157023077076775	-0.0789962803442445	-0.0777059335052374	0.0258793479670528	-0.0371422594322995	0.55606617527045	0.583413546167718	-0.0737985704420855	-0.0589053845014016	-0.0312527708982749	0.0420990818195948	-0.0618929558306452	0.126219421449565	0.692851880502557	-0.0634844871767059	-0.0439354551888525	-0.0514786618807689	0.0330027040405607	-0.0444410197755506	0.0296554186806427	0.0844633608869288	-0.0578100719041014	0.0802939329374293	0.227270478921255	-0.0316353339535622	-0.0168041276504102	0.0893635025849386	0.129517210139486	0.765514816273885	0.0261850251953281	-0.0121097524678082	-0.0591259241705532	-0.0617447014910372	-0.0260997570385567	0.615300902080212	-0.0418337744312379	-0.0545778040942708	-0.0242729306937564	-0.0816802500057721	-0.0430142716143123	-0.0339715305971289	-0.0479264191660635	-0.0402554748647314	-0.0357506140114568	-0.039839648909824	-0.10944675681329	-0.0259868555227904	0.812066085842515	0.219530627691286	-0.0243001980772247	-0.0745486842886751	-0.0252443685008199	0.119424516666237	0.0670574428810024	0.370422563756386	0.560125045378176	0.647311710521212	-0.0702946972247022	-0.0412525112553533	0.957947542175601	0.950514239231014	0.509090376018806	-0.0511046284368796	NA	0.917146825715451	0.623782606567542	0.581660880846903	-0.081799191507188	0.577234482006695
Streptococcus gallolyticus	-0.49241382483745	-0.228140031424093	-0.0439581154697395	-0.190942349701121	-0.224537929326707	-0.129385455095209	-0.350157140782497	-0.144624391494836	-0.30847207440302	-0.154658122552836	-0.0261669893470611	0.228917702176369	-0.020712523015998	0.0183928782565339	0.160821055284985	-0.0374343110035674	0.259232316273479	0.771585852509439	0.0348553471656202	-0.00026337418616477	0.0367598742204795	0.17338786630575	0.00187663403853998	0.278548364691433	0.905496624867312	-0.0160025214229759	0.0597518766570613	0.0477553184181735	0.155965093682233	0.0689859196032168	-0.0155766728680764	0.170425987136607	0.000367248561951551	0.180007026496313	0.414754390849241	-0.0285479955426934	0.0333331050602684	0.203427197097844	0.260699924198219	0.949183931804689	0.0246688928860635	0.00675551065805973	0.00180204439444619	0.000417497452939576	-0.063488223274314	0.832501982006693	0.0413084008329373	-0.0544305349888246	-0.04369361442764	-0.165219282921166	-0.0564682226821954	-0.0238411301880832	-0.0407951391445274	-0.0727645641037684	-0.0405722493466269	-0.0694551158359737	-0.0514733327350405	0.0807561433769787	0.934413796701349	0.328063249459525	-0.00445773492214431	0.0358454342541292	0.0192360061927945	0.198609334727007	0.0191618257318034	0.157890204297673	0.268202993972217	0.778376054175867	-0.0787316500756854	-0.0419177726580984	0.792574270570921	0.781411803325642	0.740425925348869	0.0631181313455122	0.917146825715451	NA	0.69686136174199	0.274169625006421	-0.0254693144687729	0.267930868361487
Lacticaseibacillus paracasei	-0.617347042110778	-0.194045106518308	0.496675972908093	-0.137879688988513	-0.173641121802768	0.0382026528878396	-0.456438866746372	-0.0672043164796799	-0.46579436459651	-0.046883637507333	0.0852159408079131	0.400618639423684	0.279615336140638	0.267853803928027	0.426024160211338	0.00110768040811204	0.197026909109231	0.704979310088373	0.337908170966165	0.18277566244371	0.210678658741536	0.373827272223747	0.187342837837355	0.47734525619919	0.61186851048601	0.164219590122863	0.311239232865271	0.326196641445948	0.407917226056148	0.325825118284881	0.232515910692111	0.319075852439367	0.180793073143713	0.358847086920978	0.586111950789758	-0.0161401945500739	0.453565039281938	0.393744030068662	0.372621838972372	0.663024140998399	0.237684017691115	0.357244045655703	0.186141306980897	0.30093054349895	0.218731071284945	0.594454881556257	0.290775180232192	-0.0684991224992379	-0.106089335544346	-0.0928475061192768	-0.124647212217623	-0.062348028192602	-0.0746944565735154	-0.0291542476988043	-0.0699397081037026	-0.117376990760905	0.11211093135601	0.341273354921356	0.62369250827653	0.543307454054929	0.0795637665037242	0.300663310492765	0.327514030824509	0.279045401399875	0.18225754048559	0.204549780519709	0.300196765607239	0.734731640770126	-0.102861325577958	-0.0050158872679364	0.539555430539971	0.55003524572662	0.703241333167448	0.35702915579782	0.623782606567542	0.69686136174199	NA	0.20985713256552	0.17537025434684	0.209138976563097
Limosilactobacillus mucosae	0.0109778051184747	0.0396869930523179	0.112976077630778	0.107655514132279	-0.161224205358151	0.191179191007065	-0.0331976329987413	-0.102768753784065	0.00569335781021005	0.0724644216096243	0.0119292098780027	-0.0712554927674103	-0.0529993506859928	-0.0487227196753512	-0.0460115922647885	0.0204086543714148	0.967268367317154	-0.0113141193652286	-0.0374946024874002	-0.0388321047699901	-0.0394138547578639	-0.040839636830263	-0.0403431782024242	-0.0380393765228647	-0.0177962795166963	-0.0317622242260452	-0.0222293542831969	-0.0328986095842776	-0.0295200556469702	-0.0318514138442209	0.0927012879521951	-0.0349926129910038	-0.0383322762668637	-0.0580515569189694	-0.0689293294282323	-0.0103923409807493	0.0556458106693768	-0.0319393764536904	-0.0420692262318514	-0.0132582624826887	0.00205036536141566	0.0518093768344266	-0.0400124513289394	-0.0191078599678866	0.0348769054253817	-0.0222753425106523	0.00401634908837307	-0.0199271162658206	-0.00676022042920972	0.062252697779414	-0.019598903899772	-0.0226214053547424	-0.0302279042212414	0.00984691952755115	-0.0083254172352386	0.0069095797514697	-0.0691834570247405	-0.0445986048043076	-0.000520410446349539	0.089643502156949	-0.0368834012979053	-0.0503142978211061	0.0349610338704033	0.0192826765149626	0.114409807085256	0.647734191181312	0.939734210390902	0.0160035494469159	-0.046171404988022	0.0192634531346906	0.785984565761058	0.800562614385679	-0.055485351426748	-0.0390959585891274	0.581660880846903	0.274169625006421	0.20985713256552	NA	-0.0548023932248415	0.997146738669439
Arachnia rubra	-0.35711451127257	0.157966245231355	-0.0564522338948324	-0.121029700765167	0.396530647732539	0.106356832059869	-0.267414455315687	0.651461570007888	-0.233660512025258	-0.045593933486423	-0.0593895910729003	0.702588314808349	0.530215744078501	0.823456660386694	0.12819408027946	-0.048975327877443	-0.0590847719364276	-0.0708251135527192	0.550871855364115	0.894165259563652	0.893528334812723	0.526683013373913	0.900834790595924	0.14436821297844	-0.0390409982876028	-0.0245302463439609	0.0134469466186751	0.164500848770353	0.0430395486349188	0.0601616988653389	-0.0298656853707028	0.216795937823128	0.894697173917658	0.754358899106263	0.49293600796964	0.0180667011854694	0.391938949230892	0.067624388741109	0.86645627283912	-0.062106103210577	0.0527458107051796	0.693918335381822	0.924407717996921	0.853638760527178	-0.0539803770499716	0.0122328910158171	-0.0435969369877573	0.019251138883934	-0.072159507593156	-0.154887895739144	-0.0625292280490679	0.0185760149086332	0.00170086061997621	-0.0850325360780542	-0.0161978310674883	-0.103536646044263	0.700758050989311	0.689197492116395	-0.0605248199668446	0.0209525912857999	-0.0507475094985279	0.0295316453569832	-0.0503734389590709	-0.0723069416860567	-0.0306615208459002	-0.0692745063961165	-0.0603073031222344	-0.0656224514538232	-0.0699113932658097	-0.0483312953054959	-0.0816123187679757	-0.0303460558261713	0.0671269415456884	0.0834929424457483	-0.081799191507188	-0.0254693144687729	0.17537025434684	-0.0548023932248415	NA	-0.0463216441387861
Methanobrevibacter smithii	0.0377779570883116	0.0460265462858656	0.113477287630677	0.112464941948105	-0.155371614514485	0.204463470376642	-0.0253381883777047	-0.105427681420108	0.00737616026069042	0.0763745550933702	-0.0333688512953228	-0.073413945454388	-0.0578074666164064	-0.0527835347802735	-0.052708840955331	-0.0248739001018745	0.956403998274689	-0.0189112018791022	-0.0436251770729316	-0.0404779953397011	-0.0413437359781561	-0.0481051772221903	-0.0423256528306839	-0.0461546145018126	-0.0238997862535867	-0.0403605818125737	-0.0283357225916798	-0.0409972843949117	-0.0361264012875559	-0.0381696035135117	0.105943666451905	-0.0443803551328436	-0.0399416967554951	-0.0609010059405947	-0.0773291573981971	-0.0109643936760123	0.0616642831932107	-0.0413864274718584	-0.0454588546852417	-0.019641094558046	0.00176865192990423	0.0594181357582915	-0.0411887128217203	-0.0185065828357979	0.0339120386526715	-0.0288300246965635	-0.00297107471501554	-0.0264625336281861	-0.00485364093453192	0.0669388760588737	-0.020397561251983	-0.0256687077120089	-0.0336485032942191	0.0109959802566921	-0.0102524678167698	-0.0137301181297206	-0.0706468080122424	-0.0511239315311781	-0.00580063996892105	0.0827940699426215	-0.04394516751956	-0.056012073118984	0.0361425228053036	0.0166145521443534	0.127533532209913	0.653092068059555	0.944426829156859	0.00986178815731199	-0.0443000171023682	-0.0260600802846725	0.782408697150311	0.796893714911536	-0.0644346476761089	-0.0447352734680755	0.577234482006695	0.267930868361487	0.209138976563097	0.997146738669439	-0.0463216441387861	NA
