Species1	Species2	Values
Actinomyces pacaensis	Polynucleobacter sp. MG-Unter2-18	-0.152985515755653
Actinomyces pacaensis	Bacteroides thetaiotaomicron	-0.031049145848512
Actinomyces pacaensis	Bacteroides uniformis	0.0740277471034102
Actinomyces pacaensis	Bacteroides ovatus	0.16113859019412
Actinomyces pacaensis	Bacteroides xylanisolvens	0.440096306258566
Actinomyces pacaensis	Bacteroides caccae	-0.00424855946383268
Actinomyces pacaensis	Bacteroides fragilis	-0.0282531902483056
Actinomyces pacaensis	Phocaeicola dorei	0.128958969951024
Actinomyces pacaensis	Phocaeicola vulgatus	-0.058005471301275
Actinomyces pacaensis	Parabacteroides distasonis	-0.0518734556218979
Actinomyces pacaensis	Parabacteroides merdae	-0.0594403943954515
Actinomyces pacaensis	Alistipes onderdonkii	-0.0298411350477559
Actinomyces pacaensis	Alistipes shahii	-0.0300617940097232
Actinomyces pacaensis	Akkermansia muciniphila	-0.0376775063518728
Actinomyces pacaensis	uncultured human fecal virus	0.54796681710255
Actinomyces pacaensis	Blautia pseudococcoides	0.218635606598672
Actinomyces pacaensis	Anaerostipes caccae	-0.029305945886911
Actinomyces pacaensis	Lachnoclostridium sp. YL32	0.154048523317963
Actinomyces pacaensis	Lachnoclostridium phocaeense	-0.0184552715566458
Actinomyces pacaensis	Simiaoa sunii	0.198014690523127
Actinomyces pacaensis	Sellimonas intestinalis	-0.0283415386522856
Actinomyces pacaensis	Dysosmobacter welbionis	0.116929236537356
Actinomyces pacaensis	Clostridiaceae bacterium Marseille-Q4149	0.103212485675176
Actinomyces pacaensis	Eubacterium sp. NSJ-61	0.12725869800187
Actinomyces pacaensis	Massilistercora timonensis	-0.0183443126250455
Actinomyces pacaensis	Clostridiales bacterium CCNA10	0.175518970772144
Actinomyces pacaensis	Geobacillus zalihae	-0.0391467311523672
Actinomyces pacaensis	Streptococcus vestibularis	0.0182568892494038
Actinomyces pacaensis	Streptococcus sp. HSISM1	0.338576496591181
Actinomyces pacaensis	Streptococcus sp. LPB0220	0.376205961442606
Actinomyces pacaensis	Streptococcus sp. HSISS3	0.00144288716938521
Actinomyces pacaensis	Streptococcus anginosus	0.0692308899513124
Actinomyces pacaensis	Streptococcus mitis	0.482720434937057
Actinomyces pacaensis	Streptococcus sanguinis	0.921988032503039
Actinomyces pacaensis	Streptococcus oralis	0.445967996437505
Actinomyces pacaensis	Lactococcus lactis	0.0260737990857249
Actinomyces pacaensis	Limosilactobacillus oris	-0.0453169277183735
Actinomyces pacaensis	Lactiplantibacillus plantarum	0.0241531785059679
Actinomyces pacaensis	Lacticaseibacillus rhamnosus	-0.0271980957642009
Actinomyces pacaensis	Faecalibacillus intestinalis	0.0144039104810641
Actinomyces pacaensis	Catenibacterium sp. co_0103	0.0425913566999684
Actinomyces pacaensis	Bifidobacterium adolescentis	-0.0519370121388103
Actinomyces pacaensis	Bifidobacterium pseudocatenulatum	-0.0520625653629328
Actinomyces pacaensis	Bifidobacterium breve	0.0182776546729783
Actinomyces pacaensis	Bifidobacterium bifidum	-0.0468049581115015
Actinomyces pacaensis	Bifidobacterium dentium	-0.0330896544238343
Actinomyces pacaensis	Actinomyces sp. oral taxon 171	0.989949296681513
Actinomyces pacaensis	Actinomyces sp. oral taxon 169	0.516674202607664
Actinomyces pacaensis	Cutibacterium acnes	0.105348830567763
Actinomyces pacaensis	Gordonibacter urolithinfaciens	0.0508492513615725
Actinomyces pacaensis	Gordonibacter pamelaeae	-0.00318459053834457
Actinomyces pacaensis	Bacteroides stercoris	-0.00424152574015252
Actinomyces pacaensis	Bacteroides salyersiae	-0.0151563710695339
Actinomyces pacaensis	Streptococcus lutetiensis	-0.0324601594495512
Actinomyces pacaensis	Enterococcus avium	-0.0407700182662353
Actinomyces pacaensis	Acidaminococcus intestini	-0.0385613294645357
Actinomyces pacaensis	Faecalibacterium sp. IP118	0.0200686565094719
Actinomyces pacaensis	Ruthenibacterium lactatiformans	0.205876213990196
Actinomyces pacaensis	Streptococcus agalactiae	0.0121969438095147
Actinomyces pacaensis	Actinomyces sp. HMT 175	0.73923651479423
Actinomyces pacaensis	Bacteroides sp. KGMB07931	-0.033527578659224
Actinomyces oris	Homo sapiens	-0.62706886503165
Actinomyces oris	Saccharomyces cerevisiae	-0.188133442269027
Actinomyces oris	Candida tropicalis	-0.133483546655844
Actinomyces oris	Candida albicans	0.040759707810639
Actinomyces oris	Botrytis cinerea	-0.273138876858692
Actinomyces oris	Aspergillus oryzae	-0.166175096830877
Actinomyces oris	Toxoplasma gondii	-0.449579700926626
Actinomyces oris	Trypanosoma brucei	-0.379587478147623
Actinomyces oris	Leishmania infantum	-0.193480043705497
Actinomyces oris	Staphylococcus aureus	0.454807584371676
Actinomyces oris	Streptococcus pneumoniae	0.248706262336162
Actinomyces oris	Streptococcus thermophilus	0.895118118618864
Actinomyces oris	Streptococcus sp. A12	0.79494212015786
Actinomyces oris	Streptococcus salivarius	0.518888450341589
Actinomyces oris	Streptococcus australis	0.801905280279497
Actinomyces oris	Streptococcus parasanguinis	0.789422037999864
Actinomyces oris	Lactococcus piscium	0.868632236555262
Actinomyces oris	Limosilactobacillus fermentum	0.0315194636666636
Actinomyces oris	Latilactobacillus sakei	0.775045155368393
Actinomyces oris	Leuconostoc carnosum	0.798773172283798
Actinomyces oris	Lactobacillus helveticus	0.782634856688458
Actinomyces oris	Enterococcus faecium	0.152902177031487
Actinomyces oris	Abiotrophia defectiva	0.780271906200178
Actinomyces oris	Blautia wexlerae	0.6528494779369
Actinomyces oris	Blautia massiliensis	0.922695273291567
Actinomyces oris	Blautia sp. SC05B48	0.937793764601461
Actinomyces oris	Blautia sp. NBRC 113351	0.0261856512821766
Actinomyces oris	Blautia obeum	0.736982504733271
Actinomyces oris	Blautia argi	0.509722409418518
Actinomyces oris	Blautia producta	0.443907132807829
Actinomyces oris	uncultured Blautia sp.	0.624975965387247
Actinomyces oris	Anaerostipes hadrus	0.863635068045466
Actinomyces oris	[Ruminococcus] torques	0.595973472594869
Actinomyces oris	[Ruminococcus] gnavus	0.0457461435270181
Actinomyces oris	[Eubacterium] rectale	0.425193939823407
Actinomyces oris	Roseburia intestinalis	0.224979148716981
Actinomyces oris	Roseburia hominis	0.584553130809217
Actinomyces oris	Roseburia sp. NSJ-69	0.361147068985915
Actinomyces oris	Anaerobutyricum hallii	0.591820881550223
Actinomyces oris	Coprococcus comes	0.669189556510513
Actinomyces oris	Coprococcus catus	0.347923332335596
Actinomyces oris	[Clostridium] scindens	0.496177982985749
Actinomyces oris	[Clostridium] symbiosum	0.203491411329444
Actinomyces oris	[Clostridium] hylemonae	0.624268096940243
Actinomyces oris	Dorea longicatena	0.661641289925101
Actinomyces oris	Lachnospiraceae bacterium	0.395053384490452
Actinomyces oris	Lachnospiraceae bacterium GAM79	0.485212165954737
Actinomyces oris	Enterocloster bolteae	0.0665828219676923
Actinomyces oris	Enterocloster clostridioformis	0.37376633149931
Actinomyces oris	Lachnospira eligens	0.32896611444106
Actinomyces oris	Faecalicatena sp. Marseille-Q4148	0.544395551013844
Actinomyces oris	Wansuia hejianensis	0.382802400744198
Actinomyces oris	Oscillospiraceae bacterium	0.524282187348741
Actinomyces oris	Ruminococcus sp. SR1/5	0.915399183681607
Actinomyces oris	Faecalibacterium prausnitzii	0.123086850618992
Actinomyces oris	Faecalibacterium sp. IP329	0.131251926964236
Actinomyces oris	Faecalibacterium sp. I2392	0.10709572008259
Actinomyces oris	Faecalibacterium sp. I4384	0.10980468964844
Actinomyces oris	[Eubacterium] siraeum	0.41011282746329
Actinomyces oris	Flavonifractor plautii	0.23929272355064
Actinomyces oris	Vescimonas coprocola	0.319568196182143
Actinomyces oris	Clostridium sp. M62/1	0.256977953611482
Actinomyces oris	Eubacterium callanderi	0.00526574723343609
Actinomyces oris	Eubacterium sp. c-25	0.298614289085488
Actinomyces oris	Eubacterium limosum	0.0251219379766862
Actinomyces oris	Clostridioides difficile	0.725488552430734
Actinomyces oris	Mogibacterium diversum	0.80345638881642
Actinomyces oris	butyrate-producing bacterium SS3/4	0.523811769098154
Actinomyces oris	uncultured Clostridia bacterium	0.606950746259321
Actinomyces oris	Clostridia bacterium UC5.1-1D4	0.043590521996548
Actinomyces oris	Erysipelatoclostridium ramosum	0.865147773779173
Actinomyces oris	[Clostridium] innocuum	0.0592344566345741
Actinomyces oris	Erysipelotrichaceae bacterium 66202529	0.0894988369828697
Actinomyces oris	Longicatena caecimuris	0.352384339837223
Actinomyces oris	Faecalitalea cylindroides	0.257863877204324
Actinomyces oris	Parvimonas micra	0.559500816595152
Actinomyces oris	Lawsonella clevelandensis	0.154168541617589
Actinomyces oris	Actinomyces graevenitzii	0.808849558406254
Actinomyces oris	Actinomyces naeslundii	0.793680038968582
Actinomyces oris	Actinomyces sp. oral taxon 414	0.787552501151178
Actinomyces oris	Actinomyces pacaensis	0.85796061689728
Actinomyces oris	Actinomyces oris	1
Actinomyces oris	Schaalia odontolytica	0.935767644866779
Actinomyces oris	Pauljensenia hongkongensis	0.790800911963413
Actinomyces oris	Bifidobacterium longum	0.116359539869437
Actinomyces oris	Eggerthella lenta	0.162979075983542
Actinomyces oris	Adlercreutzia hattorii	0.46961545490999
Actinomyces oris	Adlercreutzia equolifaciens	0.514808534845939
Actinomyces oris	Collinsella aerofaciens	0.275018138209515
Actinomyces oris	Lancefieldella parvula	0.929763851623219
Actinomyces oris	Escherichia coli	0.643482054201647
Actinomyces oris	Klebsiella pneumoniae	0.0135651948865622
Actinomyces oris	Salmonella enterica	0.301404687333673
Actinomyces oris	Polynucleobacter sp. MG-Unter2-18	-0.256247017673652
Actinomyces oris	Bacteroides thetaiotaomicron	-0.0405099848887787
Actinomyces oris	Bacteroides uniformis	0.150970590454272
Actinomyces oris	Bacteroides ovatus	0.219658190947137
Actinomyces oris	Bacteroides xylanisolvens	0.37508376133505
Actinomyces oris	Bacteroides caccae	-0.0126235363782839
Actinomyces oris	Bacteroides fragilis	0.0699047588155465
Actinomyces oris	Phocaeicola dorei	0.113439770908233
Actinomyces oris	Phocaeicola vulgatus	0.0339610547677403
Actinomyces oris	Parabacteroides distasonis	0.0451887790092878
Actinomyces oris	Parabacteroides merdae	-0.0545577084663108
Actinomyces oris	Alistipes onderdonkii	0.0893360177585632
Actinomyces oris	Alistipes shahii	0.0837414667116776
Actinomyces oris	Akkermansia muciniphila	0.078909638563989
Actinomyces oris	uncultured human fecal virus	0.733983576830557
Actinomyces oris	Blautia pseudococcoides	0.442236357874126
Actinomyces oris	Anaerostipes caccae	-0.0174922435547475
Actinomyces oris	Lachnoclostridium sp. YL32	0.389486613755373
Actinomyces oris	Lachnoclostridium phocaeense	-0.0232960232467761
Actinomyces oris	Simiaoa sunii	0.458361315043821
Actinomyces oris	Sellimonas intestinalis	-0.0352081537367698
Actinomyces oris	Dysosmobacter welbionis	0.362686554913209
Actinomyces oris	Clostridiaceae bacterium Marseille-Q4149	0.238857875032881
Actinomyces oris	Eubacterium sp. NSJ-61	0.222723096397357
Actinomyces oris	Massilistercora timonensis	0.00136820903954004
Actinomyces oris	Clostridiales bacterium CCNA10	0.4380991556131
Actinomyces oris	Geobacillus zalihae	-0.0489826316138776
Actinomyces oris	Streptococcus vestibularis	0.452839670812755
Actinomyces oris	Streptococcus sp. HSISM1	0.681501521322512
Actinomyces oris	Streptococcus sp. LPB0220	0.700239593814759
Actinomyces oris	Streptococcus sp. HSISS3	0.407389505695801
Actinomyces oris	Streptococcus anginosus	0.497642025963747
Actinomyces oris	Streptococcus mitis	0.792554032774249
Actinomyces oris	Streptococcus sanguinis	0.936917382759221
Actinomyces oris	Streptococcus oralis	0.782392203888916
Actinomyces oris	Lactococcus lactis	0.0692193404670698
Actinomyces oris	Limosilactobacillus oris	0.0768099696533303
Actinomyces oris	Lactiplantibacillus plantarum	0.0852841176379826
Actinomyces oris	Lacticaseibacillus rhamnosus	0.175095337730426
Actinomyces oris	Faecalibacillus intestinalis	0.215812580016417
Actinomyces oris	Catenibacterium sp. co_0103	0.121178525322138
Actinomyces oris	Bifidobacterium adolescentis	0.0309645532477467
Actinomyces oris	Bifidobacterium pseudocatenulatum	-0.0281716718141155
Actinomyces oris	Bifidobacterium breve	0.463745695951681
Actinomyces oris	Bifidobacterium bifidum	0.00117222601119877
Actinomyces oris	Bifidobacterium dentium	-0.0466577750891308
Actinomyces oris	Actinomyces sp. oral taxon 171	0.911020990671707
Actinomyces oris	Actinomyces sp. oral taxon 169	0.866925056049911
Actinomyces oris	Cutibacterium acnes	0.0478986714926234
Actinomyces oris	Gordonibacter urolithinfaciens	0.306494995129121
Actinomyces oris	Gordonibacter pamelaeae	0.247660959547385
Actinomyces oris	Bacteroides stercoris	0.103578032903498
Actinomyces oris	Bacteroides salyersiae	-0.000691638755239938
Actinomyces oris	Streptococcus lutetiensis	-0.0501845917047394
Actinomyces oris	Enterococcus avium	-0.0658226444108099
Actinomyces oris	Acidaminococcus intestini	0.0821626017870202
Actinomyces oris	Faecalibacterium sp. IP118	0.139271408257992
Actinomyces oris	Ruthenibacterium lactatiformans	0.24019400649424
Actinomyces oris	Streptococcus agalactiae	0.0593599712279679
Actinomyces oris	Actinomyces sp. HMT 175	0.953338384942853
Actinomyces oris	Bacteroides sp. KGMB07931	-0.0450953702556884
Schaalia odontolytica	Homo sapiens	-0.473388746856688
Schaalia odontolytica	Saccharomyces cerevisiae	-0.066269590064099
Schaalia odontolytica	Candida tropicalis	-0.0642522432171541
Schaalia odontolytica	Candida albicans	-0.0235086840767047
Schaalia odontolytica	Botrytis cinerea	-0.1997605465468
Schaalia odontolytica	Aspergillus oryzae	-0.136518890164073
Schaalia odontolytica	Toxoplasma gondii	-0.345826739427211
Schaalia odontolytica	Trypanosoma brucei	-0.291859811995394
Schaalia odontolytica	Leishmania infantum	-0.144488749816761
Schaalia odontolytica	Staphylococcus aureus	0.179959084664654
Schaalia odontolytica	Streptococcus pneumoniae	0.211102153322011
Schaalia odontolytica	Streptococcus thermophilus	0.883828941372738
Schaalia odontolytica	Streptococcus sp. A12	0.913505205684313
Schaalia odontolytica	Streptococcus salivarius	0.236330015307782
Schaalia odontolytica	Streptococcus australis	0.914782230315246
Schaalia odontolytica	Streptococcus parasanguinis	0.573134410912259
Schaalia odontolytica	Lactococcus piscium	0.91844099750013
Schaalia odontolytica	Limosilactobacillus fermentum	-0.0594569612304762
Schaalia odontolytica	Latilactobacillus sakei	0.900106433438497
Schaalia odontolytica	Leuconostoc carnosum	0.908150453023591
Schaalia odontolytica	Lactobacillus helveticus	0.902197249602302
Schaalia odontolytica	Enterococcus faecium	0.0430157791764986
Schaalia odontolytica	Abiotrophia defectiva	0.896302340406323
Schaalia odontolytica	Blautia wexlerae	0.594621170030805
Schaalia odontolytica	Blautia massiliensis	0.977281131609351
Schaalia odontolytica	Blautia sp. SC05B48	0.975794894446651
Schaalia odontolytica	Blautia sp. NBRC 113351	-0.00766641219739628
Schaalia odontolytica	Blautia obeum	0.558813807844564
Schaalia odontolytica	Blautia argi	0.413553951241515
Schaalia odontolytica	Blautia producta	0.367685202440856
Schaalia odontolytica	uncultured Blautia sp.	0.476823852614977
Schaalia odontolytica	Anaerostipes hadrus	0.957878323657253
Schaalia odontolytica	[Ruminococcus] torques	0.396138861021359
Schaalia odontolytica	[Ruminococcus] gnavus	0.0432446211843868
Schaalia odontolytica	[Eubacterium] rectale	0.27072284169287
Schaalia odontolytica	Roseburia intestinalis	0.180364779872888
Schaalia odontolytica	Roseburia hominis	0.384963187262007
Schaalia odontolytica	Roseburia sp. NSJ-69	0.283252332135652
Schaalia odontolytica	Anaerobutyricum hallii	0.367105840749141
Schaalia odontolytica	Coprococcus comes	0.425994669563753
Schaalia odontolytica	Coprococcus catus	0.295977091532184
Schaalia odontolytica	[Clostridium] scindens	0.203635207451605
Schaalia odontolytica	[Clostridium] symbiosum	0.048107571494169
Schaalia odontolytica	[Clostridium] hylemonae	0.54839676484562
Schaalia odontolytica	Dorea longicatena	0.418033261369275
Schaalia odontolytica	Lachnospiraceae bacterium	0.290036216450615
Schaalia odontolytica	Lachnospiraceae bacterium GAM79	0.36762480831287
Schaalia odontolytica	Enterocloster bolteae	-0.0546335872418131
Schaalia odontolytica	Enterocloster clostridioformis	0.196318011432548
Schaalia odontolytica	Lachnospira eligens	0.212425600611588
Schaalia odontolytica	Faecalicatena sp. Marseille-Q4148	0.416708781535969
Schaalia odontolytica	Wansuia hejianensis	0.17913259390765
Schaalia odontolytica	Oscillospiraceae bacterium	0.415199226335181
Schaalia odontolytica	Ruminococcus sp. SR1/5	0.977879439618
Schaalia odontolytica	Faecalibacterium prausnitzii	0.0683392828686209
Schaalia odontolytica	Faecalibacterium sp. IP329	0.0309599533385137
Schaalia odontolytica	Faecalibacterium sp. I2392	0.0481853053581075
Schaalia odontolytica	Faecalibacterium sp. I4384	0.0605825997276764
Schaalia odontolytica	[Eubacterium] siraeum	0.329434374214021
Schaalia odontolytica	Flavonifractor plautii	0.117236182833195
Schaalia odontolytica	Vescimonas coprocola	0.259780333233524
Schaalia odontolytica	Clostridium sp. M62/1	0.19969629876682
Schaalia odontolytica	Eubacterium callanderi	-0.0560478345726971
Schaalia odontolytica	Eubacterium sp. c-25	0.242319818757421
Schaalia odontolytica	Eubacterium limosum	-0.04534450353953
Schaalia odontolytica	Clostridioides difficile	0.578477852236947
Schaalia odontolytica	Mogibacterium diversum	0.673924737082804
Schaalia odontolytica	butyrate-producing bacterium SS3/4	0.430432389861487
Schaalia odontolytica	uncultured Clostridia bacterium	0.396974745255276
Schaalia odontolytica	Clostridia bacterium UC5.1-1D4	0.000850868385465286
Schaalia odontolytica	Erysipelatoclostridium ramosum	0.935781792265331
Schaalia odontolytica	[Clostridium] innocuum	0.0148706203022929
Schaalia odontolytica	Erysipelotrichaceae bacterium 66202529	0.0203157032593272
Schaalia odontolytica	Longicatena caecimuris	0.327922976554498
Schaalia odontolytica	Faecalitalea cylindroides	0.213675080925339
Schaalia odontolytica	Parvimonas micra	0.590257140537714
Schaalia odontolytica	Lawsonella clevelandensis	0.106827703987035
Schaalia odontolytica	Actinomyces graevenitzii	0.921115278410844
Schaalia odontolytica	Actinomyces naeslundii	0.908147903444678
Schaalia odontolytica	Actinomyces sp. oral taxon 414	0.903967531267613
Schaalia odontolytica	Actinomyces pacaensis	0.969829275404288
Schaalia odontolytica	Actinomyces oris	0.935767644866779
Schaalia odontolytica	Schaalia odontolytica	1
Schaalia odontolytica	Pauljensenia hongkongensis	0.910284270967981
Schaalia odontolytica	Bifidobacterium longum	-0.00141029149326223
Schaalia odontolytica	Eggerthella lenta	0.0836228506781044
Schaalia odontolytica	Adlercreutzia hattorii	0.200260004246572
Schaalia odontolytica	Adlercreutzia equolifaciens	0.215849232868763
Schaalia odontolytica	Collinsella aerofaciens	0.0738551322886858
Schaalia odontolytica	Lancefieldella parvula	0.883540495722609
Schaalia odontolytica	Escherichia coli	0.743723417159359
Schaalia odontolytica	Klebsiella pneumoniae	0.0430749458772968
Schaalia odontolytica	Salmonella enterica	0.33204034395209
Schaalia odontolytica	Polynucleobacter sp. MG-Unter2-18	-0.191033047834542
Schaalia odontolytica	Bacteroides thetaiotaomicron	-0.0469407195138852
Schaalia odontolytica	Bacteroides uniformis	0.0499649034728332
Schaalia odontolytica	Bacteroides ovatus	0.130927289164163
Schaalia odontolytica	Bacteroides xylanisolvens	0.387212607011849
Schaalia odontolytica	Bacteroides caccae	-0.0236873362918445
Schaalia odontolytica	Bacteroides fragilis	-0.0400235060093507
Schaalia odontolytica	Phocaeicola dorei	0.0992992897378292
Schaalia odontolytica	Phocaeicola vulgatus	-0.0744656889948891
Schaalia odontolytica	Parabacteroides distasonis	-0.0680748961146497
Schaalia odontolytica	Parabacteroides merdae	-0.0754277034140623
Schaalia odontolytica	Alistipes onderdonkii	-0.0373442725629043
Schaalia odontolytica	Alistipes shahii	-0.0434340619537943
Schaalia odontolytica	Akkermansia muciniphila	-0.0485652091131493
Schaalia odontolytica	uncultured human fecal virus	0.689538069144171
Schaalia odontolytica	Blautia pseudococcoides	0.346568846526286
Schaalia odontolytica	Anaerostipes caccae	-0.0286875651893681
Schaalia odontolytica	Lachnoclostridium sp. YL32	0.241356180622956
Schaalia odontolytica	Lachnoclostridium phocaeense	-0.01910755551946
Schaalia odontolytica	Simiaoa sunii	0.367966643292182
Schaalia odontolytica	Sellimonas intestinalis	-0.0346793638114287
Schaalia odontolytica	Dysosmobacter welbionis	0.255140261360194
Schaalia odontolytica	Clostridiaceae bacterium Marseille-Q4149	0.220206016686956
Schaalia odontolytica	Eubacterium sp. NSJ-61	0.188318656978803
Schaalia odontolytica	Massilistercora timonensis	-0.00985845166499773
Schaalia odontolytica	Clostridiales bacterium CCNA10	0.303489956500454
Schaalia odontolytica	Geobacillus zalihae	-0.0455025329579522
Schaalia odontolytica	Streptococcus vestibularis	0.171996572090888
Schaalia odontolytica	Streptococcus sp. HSISM1	0.467711476256001
Schaalia odontolytica	Streptococcus sp. LPB0220	0.501842133430511
Schaalia odontolytica	Streptococcus sp. HSISS3	0.13453600763841
Schaalia odontolytica	Streptococcus anginosus	0.219820877463535
Schaalia odontolytica	Streptococcus mitis	0.656106919427943
Schaalia odontolytica	Streptococcus sanguinis	0.978199075587188
Schaalia odontolytica	Streptococcus oralis	0.60917821853307
Schaalia odontolytica	Lactococcus lactis	0.0411267751367355
Schaalia odontolytica	Limosilactobacillus oris	-0.042578741494068
Schaalia odontolytica	Lactiplantibacillus plantarum	0.0317636542903563
Schaalia odontolytica	Lacticaseibacillus rhamnosus	0.0258066344684949
Schaalia odontolytica	Faecalibacillus intestinalis	0.0901000006570497
Schaalia odontolytica	Catenibacterium sp. co_0103	0.0737411618594486
Schaalia odontolytica	Bifidobacterium adolescentis	-0.064788685899814
Schaalia odontolytica	Bifidobacterium pseudocatenulatum	-0.0603310635581575
Schaalia odontolytica	Bifidobacterium breve	0.174520783432236
Schaalia odontolytica	Bifidobacterium bifidum	-0.0541099113919342
Schaalia odontolytica	Bifidobacterium dentium	-0.0411843921800869
Schaalia odontolytica	Actinomyces sp. oral taxon 171	0.98132788295704
Schaalia odontolytica	Actinomyces sp. oral taxon 169	0.679780883332604
Schaalia odontolytica	Cutibacterium acnes	0.0887956497155723
Schaalia odontolytica	Gordonibacter urolithinfaciens	0.164080095028689
Schaalia odontolytica	Gordonibacter pamelaeae	0.0620866210378234
Schaalia odontolytica	Bacteroides stercoris	-0.0198873359680966
Schaalia odontolytica	Bacteroides salyersiae	-0.0376112916227629
Schaalia odontolytica	Streptococcus lutetiensis	-0.0334790880670706
Schaalia odontolytica	Enterococcus avium	-0.0491353711125275
Schaalia odontolytica	Acidaminococcus intestini	-0.0502734353690024
Schaalia odontolytica	Faecalibacterium sp. IP118	0.0562157337854272
Schaalia odontolytica	Ruthenibacterium lactatiformans	0.207613789101338
Schaalia odontolytica	Streptococcus agalactiae	0.0309189369779419
Schaalia odontolytica	Actinomyces sp. HMT 175	0.817659208463433
Schaalia odontolytica	Bacteroides sp. KGMB07931	-0.0445027781845721
Pauljensenia hongkongensis	Homo sapiens	-0.302558818728207
Pauljensenia hongkongensis	Saccharomyces cerevisiae	0.0418053822193026
Pauljensenia hongkongensis	Candida tropicalis	-0.0978728209137773
Pauljensenia hongkongensis	Candida albicans	-0.0232716669571252
Pauljensenia hongkongensis	Botrytis cinerea	-0.131376349939828
Pauljensenia hongkongensis	Aspergillus oryzae	-0.0972847108221273
Pauljensenia hongkongensis	Toxoplasma gondii	-0.218837128000814
Pauljensenia hongkongensis	Trypanosoma brucei	-0.180687045842087
Pauljensenia hongkongensis	Leishmania infantum	-0.104641747576262
Pauljensenia hongkongensis	Staphylococcus aureus	-0.0177367399543999
Pauljensenia hongkongensis	Streptococcus pneumoniae	0.192415151272449
Pauljensenia hongkongensis	Streptococcus thermophilus	0.904746822435153
Pauljensenia hongkongensis	Streptococcus sp. A12	0.999772163568828
Pauljensenia hongkongensis	Streptococcus salivarius	0.0451483310865437
Pauljensenia hongkongensis	Streptococcus australis	0.999313645230112
Pauljensenia hongkongensis	Streptococcus parasanguinis	0.383069176186667
Pauljensenia hongkongensis	Lactococcus piscium	0.969994456805357
Pauljensenia hongkongensis	Limosilactobacillus fermentum	-0.0351394390198423
Pauljensenia hongkongensis	Latilactobacillus sakei	0.9995572396253
Pauljensenia hongkongensis	Leuconostoc carnosum	0.998217366283842
Pauljensenia hongkongensis	Lactobacillus helveticus	0.99741781037688
Pauljensenia hongkongensis	Enterococcus faecium	-0.022731123480554
Pauljensenia hongkongensis	Abiotrophia defectiva	0.992617565383416
Pauljensenia hongkongensis	Blautia wexlerae	0.254855532190541
Pauljensenia hongkongensis	Blautia massiliensis	0.917102828441339
Pauljensenia hongkongensis	Blautia sp. SC05B48	0.905674804579571
Pauljensenia hongkongensis	Blautia sp. NBRC 113351	-0.0253461687804898
Pauljensenia hongkongensis	Blautia obeum	0.276902587333333
Pauljensenia hongkongensis	Blautia argi	0.0860262628457825
Pauljensenia hongkongensis	Blautia producta	0.144280394389133
Pauljensenia hongkongensis	uncultured Blautia sp.	0.187067532357147
Pauljensenia hongkongensis	Anaerostipes hadrus	0.983390895459006
Pauljensenia hongkongensis	[Ruminococcus] torques	0.09779440723576
Pauljensenia hongkongensis	[Ruminococcus] gnavus	0.0204246834251182
Pauljensenia hongkongensis	[Eubacterium] rectale	0.00778465466553207
Pauljensenia hongkongensis	Roseburia intestinalis	-0.0107269113300767
Pauljensenia hongkongensis	Roseburia hominis	0.0706015996915268
Pauljensenia hongkongensis	Roseburia sp. NSJ-69	0.0333379824556558
Pauljensenia hongkongensis	Anaerobutyricum hallii	0.0314924356489842
Pauljensenia hongkongensis	Coprococcus comes	0.190250971102689
Pauljensenia hongkongensis	Coprococcus catus	0.0130038709075277
Pauljensenia hongkongensis	[Clostridium] scindens	0.0240751529408377
Pauljensenia hongkongensis	[Clostridium] symbiosum	-0.0214150585521378
Pauljensenia hongkongensis	[Clostridium] hylemonae	0.190980413781642
Pauljensenia hongkongensis	Dorea longicatena	0.129853998198757
Pauljensenia hongkongensis	Lachnospiraceae bacterium	0.00698657985666751
Pauljensenia hongkongensis	Lachnospiraceae bacterium GAM79	0.0852523657466402
Pauljensenia hongkongensis	Enterocloster bolteae	-0.0306675288288022
Pauljensenia hongkongensis	Enterocloster clostridioformis	0.0111768354472679
Pauljensenia hongkongensis	Lachnospira eligens	0.0161101154698586
Pauljensenia hongkongensis	Faecalicatena sp. Marseille-Q4148	0.092887646213154
Pauljensenia hongkongensis	Wansuia hejianensis	-0.0162431114410414
Pauljensenia hongkongensis	Oscillospiraceae bacterium	0.0904876089773362
Pauljensenia hongkongensis	Ruminococcus sp. SR1/5	0.921651204818345
Pauljensenia hongkongensis	Faecalibacterium prausnitzii	-0.0108940275809437
Pauljensenia hongkongensis	Faecalibacterium sp. IP329	-0.026901724053721
Pauljensenia hongkongensis	Faecalibacterium sp. I2392	-0.0204656497817852
Pauljensenia hongkongensis	Faecalibacterium sp. I4384	-0.0145261129247878
Pauljensenia hongkongensis	[Eubacterium] siraeum	0.00363667944777779
Pauljensenia hongkongensis	Flavonifractor plautii	0.0805611816463148
Pauljensenia hongkongensis	Vescimonas coprocola	-0.0140265789073128
Pauljensenia hongkongensis	Clostridium sp. M62/1	-0.0267887328284703
Pauljensenia hongkongensis	Eubacterium callanderi	-0.0351159107944122
Pauljensenia hongkongensis	Eubacterium sp. c-25	0.0622533620863447
Pauljensenia hongkongensis	Eubacterium limosum	-0.029441702561561
Pauljensenia hongkongensis	Clostridioides difficile	0.266035760528989
Pauljensenia hongkongensis	Mogibacterium diversum	0.503586599581858
Pauljensenia hongkongensis	butyrate-producing bacterium SS3/4	0.0468117498501576
