Species1	Species2	Values
Candida dubliniensis	Candida dubliniensis	1
Candida dubliniensis	Candida albicans	0.00457383850873885
Candida dubliniensis	Yarrowia lipolytica	0.163513922691405
Candida dubliniensis	Sugiyamaella lignohabitans	0.20541346694903
Candida dubliniensis	Botrytis cinerea	0.257780718415361
Candida dubliniensis	Fusarium pseudograminearum	0.0791658645010793
Candida dubliniensis	Aspergillus oryzae	-0.00978106426505605
Candida dubliniensis	Toxoplasma gondii	0.258630078985002
Candida dubliniensis	Trypanosoma brucei	0.360222668314065
Candida dubliniensis	Leishmania infantum	0.0936244204910911
Candida dubliniensis	Bacillus cereus	0.018268364837517
Candida dubliniensis	Bacillus thuringiensis	-0.00353487448278883
Candida dubliniensis	Amphibacillus xylanus	0.0513870813001293
Candida dubliniensis	Streptococcus thermophilus	-0.109416128682778
Candida dubliniensis	Streptococcus sp. A12	-0.160898626896891
Candida dubliniensis	Streptococcus australis	-0.153776593022798
Candida dubliniensis	Limosilactobacillus fermentum	0.580770636298043
Candida dubliniensis	Latilactobacillus sakei	-0.155784172664
Candida dubliniensis	Enterococcus faecalis	-0.0136981730677209
Candida dubliniensis	Blautia wexlerae	-0.302096256288432
Candida dubliniensis	Blautia massiliensis	-0.224372926543935
