Species1	Species2	Values
Parvimonas micra	Coprococcus comes	-0.206113
Parvimonas micra	Coprococcus catus	-0.031211
Parvimonas micra	[Clostridium] scindens	-0.0446185
Parvimonas micra	[Clostridium] symbiosum	0.0834715
Parvimonas micra	[Clostridium] hylemonae	-0.333962
Parvimonas micra	Dorea longicatena	-0.0841258
Parvimonas micra	Lachnospiraceae bacterium	-0.003549
Parvimonas micra	Lachnospiraceae bacterium GAM79	-0.0997261
Parvimonas micra	Enterocloster bolteae	0.0185003
Parvimonas micra	Enterocloster clostridioformis	-0.024636
Parvimonas micra	Lachnospira eligens	-0.00116448
Parvimonas micra	Faecalicatena sp. Marseille-Q4148	-0.0748265
Parvimonas micra	Wansuia hejianensis	-0.0244566
Parvimonas micra	Oscillospiraceae bacterium	-0.0912767
Parvimonas micra	Ruminococcus sp. SR1/5	-0.563288
Parvimonas micra	Faecalibacterium prausnitzii	-0.00929219
Parvimonas micra	Faecalibacterium sp. IP329	0.00651584
Parvimonas micra	Faecalibacterium sp. I2392	-0.0153646
Parvimonas micra	Faecalibacterium sp. I4384	-0.0244514
Parvimonas micra	[Eubacterium] siraeum	-0.00522313
Parvimonas micra	Flavonifractor plautii	-0.0973127
Parvimonas micra	Vescimonas coprocola	-0.0228469
Parvimonas micra	Clostridium sp. M62/1	-0.0719194
Parvimonas micra	Eubacterium callanderi	0.0485377
Parvimonas micra	Eubacterium sp. c-25	-0.0248468
Parvimonas micra	Eubacterium limosum	-0.0682103
Parvimonas micra	Clostridioides difficile	-0.222187
Parvimonas micra	Mogibacterium diversum	0.071717
Parvimonas micra	butyrate-producing bacterium SS3/4	0.0108821
Parvimonas micra	uncultured Clostridia bacterium	-0.064609
Parvimonas micra	Clostridia bacterium UC5.1-1D4	-0.018527
Parvimonas micra	Erysipelatoclostridium ramosum	-0.534468
Parvimonas micra	[Clostridium] innocuum	-0.0130581
Parvimonas micra	Erysipelotrichaceae bacterium 66202529	0.211201
Parvimonas micra	Longicatena caecimuris	-0.103975
Parvimonas micra	Faecalitalea cylindroides	-0.0649138
Parvimonas micra	Parvimonas micra	0
Parvimonas micra	Lawsonella clevelandensis	-0.639586
Parvimonas micra	Actinomyces graevenitzii	-0.556146
Parvimonas micra	Actinomyces naeslundii	-0.597727
Parvimonas micra	Actinomyces sp. oral taxon 414	-0.602546
Parvimonas micra	Actinomyces pacaensis	-0.603429
Parvimonas micra	Actinomyces oris	-0.555447
Parvimonas micra	Schaalia odontolytica	-0.306559
Parvimonas micra	Pauljensenia hongkongensis	-0.6012
Parvimonas micra	Bifidobacterium longum	0.271601
Parvimonas micra	Eggerthella lenta	0.0454869
Parvimonas micra	Adlercreutzia hattorii	-0.0389958
Parvimonas micra	Adlercreutzia equolifaciens	-0.0486276
Parvimonas micra	Collinsella aerofaciens	-0.073288
Parvimonas micra	Lancefieldella parvula	-0.423918
Parvimonas micra	Escherichia coli	0.231295
Parvimonas micra	Klebsiella pneumoniae	-0.0163741
Parvimonas micra	Salmonella enterica	0.140798
Parvimonas micra	Polynucleobacter sp. MG-Unter2-18	0.0751347
Parvimonas micra	Bacteroides thetaiotaomicron	-0.059157
Parvimonas micra	Bacteroides uniformis	-0.0272769
Parvimonas micra	Bacteroides ovatus	0.0550551
Parvimonas micra	Bacteroides xylanisolvens	0.0270123
Parvimonas micra	Bacteroides caccae	-0.0831535
Parvimonas micra	Bacteroides fragilis	-0.00809271
Parvimonas micra	Phocaeicola dorei	-0.0219715
Parvimonas micra	Phocaeicola vulgatus	0.0577236
Parvimonas micra	Parabacteroides distasonis	0.00625476
Parvimonas micra	Parabacteroides merdae	-0.0504771
Parvimonas micra	Alistipes onderdonkii	-0.0243494
Parvimonas micra	Alistipes shahii	0.00177877
Parvimonas micra	Akkermansia muciniphila	-0.000411158
Parvimonas micra	uncultured human fecal virus	-0.278617
Parvimonas micra	Blautia pseudococcoides	-0.0682233
Parvimonas micra	Anaerostipes caccae	0.00109514
Parvimonas micra	Lachnoclostridium sp. YL32	-0.0546568
Parvimonas micra	Lachnoclostridium phocaeense	-0.00412839
Parvimonas micra	Simiaoa sunii	-0.0254208
Parvimonas micra	Sellimonas intestinalis	0.020507
Parvimonas micra	Dysosmobacter welbionis	-0.0172073
Parvimonas micra	Clostridiaceae bacterium Marseille-Q4149	-0.0492977
Parvimonas micra	Eubacterium sp. NSJ-61	-0.0882061
Parvimonas micra	Massilistercora timonensis	-0.009576
Parvimonas micra	Clostridiales bacterium CCNA10	0.0318412
Parvimonas micra	Geobacillus zalihae	0.0821673
Parvimonas micra	Streptococcus vestibularis	-0.0331852
Parvimonas micra	Streptococcus sp. HSISM1	-0.0467947
Parvimonas micra	Streptococcus sp. LPB0220	-0.0845277
Parvimonas micra	Streptococcus sp. HSISS3	-0.013005
Parvimonas micra	Streptococcus anginosus	-0.17151
Parvimonas micra	Streptococcus mitis	0.182046
Parvimonas micra	Streptococcus sanguinis	-0.439128
Parvimonas micra	Streptococcus oralis	-0.0484006
Parvimonas micra	Lactococcus lactis	-0.117139
Parvimonas micra	Limosilactobacillus oris	0.0193621
Parvimonas micra	Lactiplantibacillus plantarum	0.472494
Parvimonas micra	Lacticaseibacillus rhamnosus	0.219988
Parvimonas micra	Faecalibacillus intestinalis	0.0572667
Parvimonas micra	Catenibacterium sp. co_0103	0.045984
Parvimonas micra	Bifidobacterium adolescentis	0.00297051
Parvimonas micra	Bifidobacterium pseudocatenulatum	-0.0606808
Parvimonas micra	Bifidobacterium breve	0.0142958
Parvimonas micra	Bifidobacterium bifidum	-0.0383937
Parvimonas micra	Bifidobacterium dentium	-0.00361541
Parvimonas micra	Actinomyces sp. oral taxon 171	-0.568418
Parvimonas micra	Actinomyces sp. oral taxon 169	-0.367277
Parvimonas micra	Cutibacterium acnes	0.73762
Parvimonas micra	Gordonibacter urolithinfaciens	0.0156457
Parvimonas micra	Gordonibacter pamelaeae	0.125205
Parvimonas micra	Bacteroides stercoris	0.0644737
Parvimonas micra	Bacteroides salyersiae	0.0306613
Parvimonas micra	Streptococcus lutetiensis	-0.143214
Parvimonas micra	Enterococcus avium	-0.0256374
Parvimonas micra	Acidaminococcus intestini	0.0801353
Parvimonas micra	Faecalibacterium sp. IP118	0.0416874
Parvimonas micra	Ruthenibacterium lactatiformans	0.0196203
Parvimonas micra	Streptococcus agalactiae	-0.035934
Parvimonas micra	Actinomyces sp. HMT 175	-0.332528
Parvimonas micra	Bacteroides sp. KGMB07931	-0.0150362
Lawsonella clevelandensis	Homo sapiens	0.0285581
Lawsonella clevelandensis	Saccharomyces cerevisiae	-0.118056
Lawsonella clevelandensis	Candida tropicalis	0.0618746
Lawsonella clevelandensis	Candida albicans	0.916686
Lawsonella clevelandensis	Botrytis cinerea	0.0196732
Lawsonella clevelandensis	Aspergillus oryzae	-0.181979
Lawsonella clevelandensis	Toxoplasma gondii	0.0742121
Lawsonella clevelandensis	Trypanosoma brucei	0.0213653
Lawsonella clevelandensis	Leishmania infantum	-0.0162917
Lawsonella clevelandensis	Staphylococcus aureus	-0.00543208
Lawsonella clevelandensis	Streptococcus pneumoniae	-0.413305
Lawsonella clevelandensis	Streptococcus thermophilus	-0.794808
Lawsonella clevelandensis	Streptococcus sp. A12	-0.802404
Lawsonella clevelandensis	Streptococcus salivarius	0.0253732
Lawsonella clevelandensis	Streptococcus australis	-0.796032
Lawsonella clevelandensis	Streptococcus parasanguinis	-0.324114
Lawsonella clevelandensis	Lactococcus piscium	-0.772196
Lawsonella clevelandensis	Limosilactobacillus fermentum	-0.0116114
Lawsonella clevelandensis	Latilactobacillus sakei	-0.805548
Lawsonella clevelandensis	Leuconostoc carnosum	-0.798579
Lawsonella clevelandensis	Lactobacillus helveticus	-0.817719
Lawsonella clevelandensis	Enterococcus faecium	-0.0265499
Lawsonella clevelandensis	Abiotrophia defectiva	-0.71416
Lawsonella clevelandensis	Blautia wexlerae	-0.291804
Lawsonella clevelandensis	Blautia massiliensis	-0.789375
Lawsonella clevelandensis	Blautia sp. SC05B48	-0.793238
Lawsonella clevelandensis	Blautia sp. NBRC 113351	-0.0114337
Lawsonella clevelandensis	Blautia obeum	-0.515035
Lawsonella clevelandensis	Blautia argi	-0.0689364
Lawsonella clevelandensis	Blautia producta	0.134915
Lawsonella clevelandensis	uncultured Blautia sp.	-0.250921
Lawsonella clevelandensis	Anaerostipes hadrus	-0.790501
Lawsonella clevelandensis	[Ruminococcus] torques	-0.164708
Lawsonella clevelandensis	[Ruminococcus] gnavus	-0.0170854
Lawsonella clevelandensis	[Eubacterium] rectale	-0.0467728
Lawsonella clevelandensis	Roseburia intestinalis	0.00798507
Lawsonella clevelandensis	Roseburia hominis	-0.123934
Lawsonella clevelandensis	Roseburia sp. NSJ-69	-0.0510507
Lawsonella clevelandensis	Anaerobutyricum hallii	-0.04213
Lawsonella clevelandensis	Coprococcus comes	-0.252967
Lawsonella clevelandensis	Coprococcus catus	-0.0488784
Lawsonella clevelandensis	[Clostridium] scindens	0.128381
Lawsonella clevelandensis	[Clostridium] symbiosum	-0.0204036
Lawsonella clevelandensis	[Clostridium] hylemonae	-0.453142
Lawsonella clevelandensis	Dorea longicatena	-0.105933
Lawsonella clevelandensis	Lachnospiraceae bacterium	0.0501804
Lawsonella clevelandensis	Lachnospiraceae bacterium GAM79	-0.166531
Lawsonella clevelandensis	Enterocloster bolteae	-0.0181491
Lawsonella clevelandensis	Enterocloster clostridioformis	-0.0983864
Lawsonella clevelandensis	Lachnospira eligens	-0.0613745
Lawsonella clevelandensis	Faecalicatena sp. Marseille-Q4148	-0.107745
Lawsonella clevelandensis	Wansuia hejianensis	0.0877899
Lawsonella clevelandensis	Oscillospiraceae bacterium	-0.138597
Lawsonella clevelandensis	Ruminococcus sp. SR1/5	-0.789547
Lawsonella clevelandensis	Faecalibacterium prausnitzii	-0.0215818
Lawsonella clevelandensis	Faecalibacterium sp. IP329	-0.0201285
Lawsonella clevelandensis	Faecalibacterium sp. I2392	-0.0157756
Lawsonella clevelandensis	Faecalibacterium sp. I4384	-0.0286172
Lawsonella clevelandensis	[Eubacterium] siraeum	-0.0378143
Lawsonella clevelandensis	Flavonifractor plautii	-0.0795357
Lawsonella clevelandensis	Vescimonas coprocola	0.00200724
Lawsonella clevelandensis	Clostridium sp. M62/1	-0.0321021
Lawsonella clevelandensis	Eubacterium callanderi	0.190228
Lawsonella clevelandensis	Eubacterium sp. c-25	-0.02619
Lawsonella clevelandensis	Eubacterium limosum	0.0605869
Lawsonella clevelandensis	Clostridioides difficile	-0.26421
Lawsonella clevelandensis	Mogibacterium diversum	-0.67135
Lawsonella clevelandensis	butyrate-producing bacterium SS3/4	-0.036484
Lawsonella clevelandensis	uncultured Clostridia bacterium	-0.0228282
Lawsonella clevelandensis	Clostridia bacterium UC5.1-1D4	-0.0217052
Lawsonella clevelandensis	Erysipelatoclostridium ramosum	-0.714181
Lawsonella clevelandensis	[Clostridium] innocuum	0.0123584
Lawsonella clevelandensis	Erysipelotrichaceae bacterium 66202529	0.856009
Lawsonella clevelandensis	Longicatena caecimuris	-0.0817913
Lawsonella clevelandensis	Faecalitalea cylindroides	-0.0198296
Lawsonella clevelandensis	Parvimonas micra	-0.639586
Lawsonella clevelandensis	Lawsonella clevelandensis	0
Lawsonella clevelandensis	Actinomyces graevenitzii	-0.790946
Lawsonella clevelandensis	Actinomyces naeslundii	-0.800446
Lawsonella clevelandensis	Actinomyces sp. oral taxon 414	-0.814428
Lawsonella clevelandensis	Actinomyces pacaensis	-0.833408
Lawsonella clevelandensis	Actinomyces oris	-0.678787
Lawsonella clevelandensis	Schaalia odontolytica	-0.801876
Lawsonella clevelandensis	Pauljensenia hongkongensis	-0.827709
Lawsonella clevelandensis	Bifidobacterium longum	0.913069
Lawsonella clevelandensis	Eggerthella lenta	0.283687
Lawsonella clevelandensis	Adlercreutzia hattorii	-0.0407314
Lawsonella clevelandensis	Adlercreutzia equolifaciens	-0.035641
Lawsonella clevelandensis	Collinsella aerofaciens	-0.0529354
Lawsonella clevelandensis	Lancefieldella parvula	-0.805536
Lawsonella clevelandensis	Escherichia coli	0.111758
Lawsonella clevelandensis	Klebsiella pneumoniae	-0.00953142
Lawsonella clevelandensis	Salmonella enterica	0.0606241
Lawsonella clevelandensis	Polynucleobacter sp. MG-Unter2-18	0.175213
Lawsonella clevelandensis	Bacteroides thetaiotaomicron	-0.0394333
Lawsonella clevelandensis	Bacteroides uniformis	-0.0214463
Lawsonella clevelandensis	Bacteroides ovatus	-0.0124176
Lawsonella clevelandensis	Bacteroides xylanisolvens	-0.0288829
Lawsonella clevelandensis	Bacteroides caccae	-0.0748575
Lawsonella clevelandensis	Bacteroides fragilis	-0.0159021
Lawsonella clevelandensis	Phocaeicola dorei	-0.0215033
Lawsonella clevelandensis	Phocaeicola vulgatus	-0.0572112
Lawsonella clevelandensis	Parabacteroides distasonis	-0.0476178
Lawsonella clevelandensis	Parabacteroides merdae	-0.0525519
Lawsonella clevelandensis	Alistipes onderdonkii	-0.0139366
Lawsonella clevelandensis	Alistipes shahii	-0.0175082
Lawsonella clevelandensis	Akkermansia muciniphila	-0.0240881
Lawsonella clevelandensis	uncultured human fecal virus	-0.450309
Lawsonella clevelandensis	Blautia pseudococcoides	-0.0740671
Lawsonella clevelandensis	Anaerostipes caccae	0.0128467
Lawsonella clevelandensis	Lachnoclostridium sp. YL32	-0.157251
Lawsonella clevelandensis	Lachnoclostridium phocaeense	0.0186193
Lawsonella clevelandensis	Simiaoa sunii	-0.04767
Lawsonella clevelandensis	Sellimonas intestinalis	0.105425
Lawsonella clevelandensis	Dysosmobacter welbionis	-0.0332599
Lawsonella clevelandensis	Clostridiaceae bacterium Marseille-Q4149	-0.0210845
Lawsonella clevelandensis	Eubacterium sp. NSJ-61	-0.0717727
Lawsonella clevelandensis	Massilistercora timonensis	-0.00377341
Lawsonella clevelandensis	Clostridiales bacterium CCNA10	0.0294124
Lawsonella clevelandensis	Geobacillus zalihae	-0.0148093
Lawsonella clevelandensis	Streptococcus vestibularis	-0.0295856
Lawsonella clevelandensis	Streptococcus sp. HSISM1	-0.124589
Lawsonella clevelandensis	Streptococcus sp. LPB0220	-0.134865
Lawsonella clevelandensis	Streptococcus sp. HSISS3	-0.0451058
Lawsonella clevelandensis	Streptococcus anginosus	-0.206859
Lawsonella clevelandensis	Streptococcus mitis	0.0996365
Lawsonella clevelandensis	Streptococcus sanguinis	-0.593401
Lawsonella clevelandensis	Streptococcus oralis	-0.147668
Lawsonella clevelandensis	Lactococcus lactis	-0.0672128
Lawsonella clevelandensis	Limosilactobacillus oris	-0.0328444
Lawsonella clevelandensis	Lactiplantibacillus plantarum	0.246151
Lawsonella clevelandensis	Lacticaseibacillus rhamnosus	0.365574
Lawsonella clevelandensis	Faecalibacillus intestinalis	-0.0655252
Lawsonella clevelandensis	Catenibacterium sp. co_0103	0.248026
Lawsonella clevelandensis	Bifidobacterium adolescentis	-0.0294301
Lawsonella clevelandensis	Bifidobacterium pseudocatenulatum	-0.00918622
Lawsonella clevelandensis	Bifidobacterium breve	0.0615338
Lawsonella clevelandensis	Bifidobacterium bifidum	-0.0116487
Lawsonella clevelandensis	Bifidobacterium dentium	-0.00122163
Lawsonella clevelandensis	Actinomyces sp. oral taxon 171	-0.750615
Lawsonella clevelandensis	Actinomyces sp. oral taxon 169	-0.406132
Lawsonella clevelandensis	Cutibacterium acnes	-0.0368762
Lawsonella clevelandensis	Gordonibacter urolithinfaciens	0.211902
Lawsonella clevelandensis	Gordonibacter pamelaeae	0.628033
Lawsonella clevelandensis	Bacteroides stercoris	-0.0225323
Lawsonella clevelandensis	Bacteroides salyersiae	-0.052811
Lawsonella clevelandensis	Streptococcus lutetiensis	-0.00301828
Lawsonella clevelandensis	Enterococcus avium	-0.0116798
Lawsonella clevelandensis	Acidaminococcus intestini	-0.0124714
Lawsonella clevelandensis	Faecalibacterium sp. IP118	-0.0410027
Lawsonella clevelandensis	Ruthenibacterium lactatiformans	-0.0318462
Lawsonella clevelandensis	Streptococcus agalactiae	-0.034618
Lawsonella clevelandensis	Actinomyces sp. HMT 175	-0.395618
Lawsonella clevelandensis	Bacteroides sp. KGMB07931	0.0017418
Actinomyces graevenitzii	Homo sapiens	-0.0272908
Actinomyces graevenitzii	Saccharomyces cerevisiae	0.0566369
Actinomyces graevenitzii	Candida tropicalis	0.073619
Actinomyces graevenitzii	Candida albicans	-0.00217277
Actinomyces graevenitzii	Botrytis cinerea	-0.0760005
Actinomyces graevenitzii	Aspergillus oryzae	-0.306417
Actinomyces graevenitzii	Toxoplasma gondii	0.0098938
Actinomyces graevenitzii	Trypanosoma brucei	-0.00668879
Actinomyces graevenitzii	Leishmania infantum	-0.109233
Actinomyces graevenitzii	Staphylococcus aureus	-0.0282516
Actinomyces graevenitzii	Streptococcus pneumoniae	-0.213356
Actinomyces graevenitzii	Streptococcus thermophilus	-0.0615738
Actinomyces graevenitzii	Streptococcus sp. A12	-0.00333665
Actinomyces graevenitzii	Streptococcus salivarius	-0.0314622
Actinomyces graevenitzii	Streptococcus australis	-0.00631764
Actinomyces graevenitzii	Streptococcus parasanguinis	-0.20216
Actinomyces graevenitzii	Lactococcus piscium	-0.00483803
Actinomyces graevenitzii	Limosilactobacillus fermentum	-0.018767
Actinomyces graevenitzii	Latilactobacillus sakei	-0.00278151
Actinomyces graevenitzii	Leuconostoc carnosum	-0.038685
Actinomyces graevenitzii	Lactobacillus helveticus	-0.0201544
Actinomyces graevenitzii	Enterococcus faecium	-0.00918555
Actinomyces graevenitzii	Abiotrophia defectiva	0.00870955
Actinomyces graevenitzii	Blautia wexlerae	0.191017
Actinomyces graevenitzii	Blautia massiliensis	-0.0834079
Actinomyces graevenitzii	Blautia sp. SC05B48	-0.0890869
Actinomyces graevenitzii	Blautia sp. NBRC 113351	-0.00754538
Actinomyces graevenitzii	Blautia obeum	-0.150028
Actinomyces graevenitzii	Blautia argi	0.0723205
Actinomyces graevenitzii	Blautia producta	0.114357
Actinomyces graevenitzii	uncultured Blautia sp.	0.0745722
Actinomyces graevenitzii	Anaerostipes hadrus	0.0107093
Actinomyces graevenitzii	[Ruminococcus] torques	-0.00615681
Actinomyces graevenitzii	[Ruminococcus] gnavus	0.0221398
Actinomyces graevenitzii	[Eubacterium] rectale	0.0218275
Actinomyces graevenitzii	Roseburia intestinalis	0.0692648
Actinomyces graevenitzii	Roseburia hominis	0.056542
Actinomyces graevenitzii	Roseburia sp. NSJ-69	0.168872
Actinomyces graevenitzii	Anaerobutyricum hallii	0.0025664
Actinomyces graevenitzii	Coprococcus comes	-0.055601
Actinomyces graevenitzii	Coprococcus catus	0.0582018
Actinomyces graevenitzii	[Clostridium] scindens	-0.0448797
Actinomyces graevenitzii	[Clostridium] symbiosum	-0.00834812
Actinomyces graevenitzii	[Clostridium] hylemonae	-0.0757299
Actinomyces graevenitzii	Dorea longicatena	-0.00229802
Actinomyces graevenitzii	Lachnospiraceae bacterium	0.0127082
Actinomyces graevenitzii	Lachnospiraceae bacterium GAM79	0.012091
Actinomyces graevenitzii	Enterocloster bolteae	-0.0186585
Actinomyces graevenitzii	Enterocloster clostridioformis	-0.0117269
Actinomyces graevenitzii	Lachnospira eligens	0.0734212
Actinomyces graevenitzii	Faecalicatena sp. Marseille-Q4148	0.0362559
Actinomyces graevenitzii	Wansuia hejianensis	-0.0562277
Actinomyces graevenitzii	Oscillospiraceae bacterium	0.0693104
Actinomyces graevenitzii	Ruminococcus sp. SR1/5	-0.0817804
Actinomyces graevenitzii	Faecalibacterium prausnitzii	0.0406833
Actinomyces graevenitzii	Faecalibacterium sp. IP329	0.0185995
Actinomyces graevenitzii	Faecalibacterium sp. I2392	0.027666
Actinomyces graevenitzii	Faecalibacterium sp. I4384	0.0431042
Actinomyces graevenitzii	[Eubacterium] siraeum	0.0367727
Actinomyces graevenitzii	Flavonifractor plautii	-0.00250734
Actinomyces graevenitzii	Vescimonas coprocola	0.0292635
Actinomyces graevenitzii	Clostridium sp. M62/1	-0.0485585
Actinomyces graevenitzii	Eubacterium callanderi	-0.0118412
Actinomyces graevenitzii	Eubacterium sp. c-25	0.0538579
Actinomyces graevenitzii	Eubacterium limosum	-0.118746
Actinomyces graevenitzii	Clostridioides difficile	0.0357819
Actinomyces graevenitzii	Mogibacterium diversum	-0.452729
Actinomyces graevenitzii	butyrate-producing bacterium SS3/4	0.0972408
Actinomyces graevenitzii	uncultured Clostridia bacterium	-0.0076451
Actinomyces graevenitzii	Clostridia bacterium UC5.1-1D4	-0.00514861
Actinomyces graevenitzii	Erysipelatoclostridium ramosum	0.0106219
Actinomyces graevenitzii	[Clostridium] innocuum	-0.0105265
Actinomyces graevenitzii	Erysipelotrichaceae bacterium 66202529	-0.0312659
Actinomyces graevenitzii	Longicatena caecimuris	-0.0752255
Actinomyces graevenitzii	Faecalitalea cylindroides	-0.039132
Actinomyces graevenitzii	Parvimonas micra	-0.556146
Actinomyces graevenitzii	Lawsonella clevelandensis	-0.790946
Actinomyces graevenitzii	Actinomyces graevenitzii	0
Actinomyces graevenitzii	Actinomyces naeslundii	-0.00912257
Actinomyces graevenitzii	Actinomyces sp. oral taxon 414	-0.00804361
Actinomyces graevenitzii	Actinomyces pacaensis	-0.0719309
Actinomyces graevenitzii	Actinomyces oris	-0.144998
Actinomyces graevenitzii	Schaalia odontolytica	-0.0635799
Actinomyces graevenitzii	Pauljensenia hongkongensis	-0.0384268
Actinomyces graevenitzii	Bifidobacterium longum	-0.0100254
Actinomyces graevenitzii	Eggerthella lenta	0.0329129
Actinomyces graevenitzii	Adlercreutzia hattorii	-0.0231656
Actinomyces graevenitzii	Adlercreutzia equolifaciens	-0.0177829
Actinomyces graevenitzii	Collinsella aerofaciens	-0.0421686
Actinomyces graevenitzii	Lancefieldella parvula	-0.1097
Actinomyces graevenitzii	Escherichia coli	0.721404
Actinomyces graevenitzii	Klebsiella pneumoniae	0.0425953
Actinomyces graevenitzii	Salmonella enterica	0.553738
Actinomyces graevenitzii	Polynucleobacter sp. MG-Unter2-18	0.0141319
Actinomyces graevenitzii	Bacteroides thetaiotaomicron	-0.0240132
Actinomyces graevenitzii	Bacteroides uniformis	0.024127
Actinomyces graevenitzii	Bacteroides ovatus	0.0919799
Actinomyces graevenitzii	Bacteroides xylanisolvens	0.203031
Actinomyces graevenitzii	Bacteroides caccae	-0.0327986
Actinomyces graevenitzii	Bacteroides fragilis	0.0701015
Actinomyces graevenitzii	Phocaeicola dorei	0.0305356
Actinomyces graevenitzii	Phocaeicola vulgatus	-0.0373176
Actinomyces graevenitzii	Parabacteroides distasonis	-0.0193455
Actinomyces graevenitzii	Parabacteroides merdae	-0.0508419
Actinomyces graevenitzii	Alistipes onderdonkii	0.0507146
Actinomyces graevenitzii	Alistipes shahii	-0.00453715
Actinomyces graevenitzii	Akkermansia muciniphila	-0.000312184
Actinomyces graevenitzii	uncultured human fecal virus	0.140128
Actinomyces graevenitzii	Blautia pseudococcoides	0.0918027
Actinomyces graevenitzii	Anaerostipes caccae	-0.00966307
Actinomyces graevenitzii	Lachnoclostridium sp. YL32	0.000807211
Actinomyces graevenitzii	Lachnoclostridium phocaeense	-0.00245658
Actinomyces graevenitzii	Simiaoa sunii	0.0582562
Actinomyces graevenitzii	Sellimonas intestinalis	-0.00584125
Actinomyces graevenitzii	Dysosmobacter welbionis	-0.0119397
Actinomyces graevenitzii	Clostridiaceae bacterium Marseille-Q4149	-0.018393
Actinomyces graevenitzii	Eubacterium sp. NSJ-61	0.0126123
Actinomyces graevenitzii	Massilistercora timonensis	-0.00240546
Actinomyces graevenitzii	Clostridiales bacterium CCNA10	0.0721087
Actinomyces graevenitzii	Geobacillus zalihae	-0.0195329
Actinomyces graevenitzii	Streptococcus vestibularis	-0.0129182
Actinomyces graevenitzii	Streptococcus sp. HSISM1	-0.203556
Actinomyces graevenitzii	Streptococcus sp. LPB0220	-0.207023
Actinomyces graevenitzii	Streptococcus sp. HSISS3	-0.0273024
Actinomyces graevenitzii	Streptococcus anginosus	-0.204201
Actinomyces graevenitzii	Streptococcus mitis	0.249193
Actinomyces graevenitzii	Streptococcus sanguinis	0.0889401
Actinomyces graevenitzii	Streptococcus oralis	-0.0467174
Actinomyces graevenitzii	Lactococcus lactis	-0.0830306
Actinomyces graevenitzii	Limosilactobacillus oris	-0.0321103
Actinomyces graevenitzii	Lactiplantibacillus plantarum	0.0554782
Actinomyces graevenitzii	Lacticaseibacillus rhamnosus	-0.0155449
Actinomyces graevenitzii	Faecalibacillus intestinalis	-0.0572484
Actinomyces graevenitzii	Catenibacterium sp. co_0103	0.0206047
Actinomyces graevenitzii	Bifidobacterium adolescentis	-0.038171
Actinomyces graevenitzii	Bifidobacterium pseudocatenulatum	-0.0357062
Actinomyces graevenitzii	Bifidobacterium breve	-0.0116777
Actinomyces graevenitzii	Bifidobacterium bifidum	-0.0259504
Actinomyces graevenitzii	Bifidobacterium dentium	-0.00933898
Actinomyces graevenitzii	Actinomyces sp. oral taxon 171	-0.00383822
Actinomyces graevenitzii	Actinomyces sp. oral taxon 169	-0.202601
Actinomyces graevenitzii	Cutibacterium acnes	0.0701166
Actinomyces graevenitzii	Gordonibacter urolithinfaciens	0.000745178
Actinomyces graevenitzii	Gordonibacter pamelaeae	-0.0275734
Actinomyces graevenitzii	Bacteroides stercoris	0.0163951
Actinomyces graevenitzii	Bacteroides salyersiae	-0.0333199
Actinomyces graevenitzii	Streptococcus lutetiensis	-0.0134081
Actinomyces graevenitzii	Enterococcus avium	-0.0178199
Actinomyces graevenitzii	Acidaminococcus intestini	-0.0132152
Actinomyces graevenitzii	Faecalibacterium sp. IP118	0.0128944
Actinomyces graevenitzii	Ruthenibacterium lactatiformans	0.195881
Actinomyces graevenitzii	Streptococcus agalactiae	-0.0307714
Actinomyces graevenitzii	Actinomyces sp. HMT 175	-0.0629742
Actinomyces graevenitzii	Bacteroides sp. KGMB07931	0.0099361
Actinomyces naeslundii	Homo sapiens	-0.0147091
Actinomyces naeslundii	Saccharomyces cerevisiae	0.0617632
Actinomyces naeslundii	Candida tropicalis	0.0506496
Actinomyces naeslundii	Candida albicans	-0.0168707
Actinomyces naeslundii	Botrytis cinerea	-0.0720531
Actinomyces naeslundii	Aspergillus oryzae	-0.318356
Actinomyces naeslundii	Toxoplasma gondii	0.0167585
Actinomyces naeslundii	Trypanosoma brucei	-0.000934065
Actinomyces naeslundii	Leishmania infantum	-0.103599
Actinomyces naeslundii	Staphylococcus aureus	-0.02365
Actinomyces naeslundii	Streptococcus pneumoniae	-0.22703
Actinomyces naeslundii	Streptococcus thermophilus	-0.0884903
Actinomyces naeslundii	Streptococcus sp. A12	-0.00163818
Actinomyces naeslundii	Streptococcus salivarius	-0.0384373
Actinomyces naeslundii	Streptococcus australis	3.04893e-05
Actinomyces naeslundii	Streptococcus parasanguinis	-0.229084
Actinomyces naeslundii	Lactococcus piscium	0.0150025
Actinomyces naeslundii	Limosilactobacillus fermentum	-0.0268002
Actinomyces naeslundii	Latilactobacillus sakei	-0.00565885
Actinomyces naeslundii	Leuconostoc carnosum	-0.0785669
Actinomyces naeslundii	Lactobacillus helveticus	-0.00485107
Actinomyces naeslundii	Enterococcus faecium	-0.0112185
Actinomyces naeslundii	Abiotrophia defectiva	-0.00153289
Actinomyces naeslundii	Blautia wexlerae	0.16135
Actinomyces naeslundii	Blautia massiliensis	-0.141484
Actinomyces naeslundii	Blautia sp. SC05B48	-0.147162
Actinomyces naeslundii	Blautia sp. NBRC 113351	-0.0125566
Actinomyces naeslundii	Blautia obeum	-0.181799
Actinomyces naeslundii	Blautia argi	0.0472758
Actinomyces naeslundii	Blautia producta	0.0879097
Actinomyces naeslundii	uncultured Blautia sp.	0.0435567
